ANY,ACTIVITAT,IPCC_SECTOR,IPCC_DIVISIO,IPCC_CLASSE,IPCC_SUBCLASSE,NOM_SECTOR,NOM_DIVISIO,NOM_CLASSE,NOM_SUBCLASSE,CONTAMINANT,UNITATS,CO2EQ,EMISSIO GAS
1999,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-236fa,Gg,0,0
1999,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.02,0
1999,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0,0
1999,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,PFC-410,Gg,0,0
1999,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-23,Gg,0.26,0
2000,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.01,0
2000,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-23,Gg,0.21,0
2001,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-23,Gg,0.21,0
2001,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0,0
2001,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.03,0
2002,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.03,0
2002,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0,0
2002,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-23,Gg,0.2,0
2003,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.03,0
2003,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-23,Gg,0.27,0
2003,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0.01,0
2004,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.04,0
2004,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-23,Gg,0.22,0
2004,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0.01,0
2005,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0,0
2005,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-23,Gg,0.15,0
2005,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.05,0
2006,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0.01,0
2006,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.05,0
2006,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-23,Gg,0.11,0
2007,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.08,0
2007,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0.01,0
2007,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-23,Gg,0.17,0
2008,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0,0
2008,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-23,Gg,0.16,0
2008,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.09,0
2009,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-23,Gg,0.15,0
2009,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.1,0
2009,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0,0
2010,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-23,Gg,0.13,0
2010,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0,0
2010,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.1,0
2011,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-23,Gg,0.12,0
2011,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.12,0
2011,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0,0
2012,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.13,0
2012,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0,0
2012,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-23,Gg,0.11,0
2013,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0,0
2013,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.12,0
2013,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-23,Gg,0.08,0
2014,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-23,Gg,0.03,0
2014,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0,0
2014,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.08,0
2015,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0,0
2015,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-23,Gg,0.14,0
2015,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.53,0
2016,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.08,0
2016,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0,0
2017,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.04,0
2017,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0,0
2018,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-23,Gg,0,0
2018,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0,0
2018,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.05,0
2019,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.05,0
2019,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0,0
2020,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-23,Gg,0,0
2020,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0,0
2020,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.05,0
2021,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0,0
2021,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.07,0
1995,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,PFC-410,Gg,0.01,0
1995,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,HFC-227ea,Gg,0.06,0
1995,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,HFC-23,Gg,0.07,0
1996,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,HFC-23,Gg,0.15,0
1996,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,HFC-227ea,Gg,0.09,0
1996,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,PFC-410,Gg,0.04,0
1997,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,PFC-410,Gg,0.04,0
1997,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,HFC-23,Gg,0.52,0
1997,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,HFC-227ea,Gg,0.19,0
1998,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,HFC-227ea,Gg,0.45,0
1998,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,PFC-410,Gg,0.04,0
1998,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,HFC-23,Gg,2.35,0
1999,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,HFC-125,Gg,0,0
1999,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,HFC-23,Gg,5.72,0
1999,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,HFC-236fa,Gg,0.02,0
1999,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,HFC-227ea,Gg,0.66,0
1999,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,PFC-410,Gg,0.04,0
2000,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,HFC-227ea,Gg,0.77,0
2000,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,HFC-236fa,Gg,0.02,0
